md5Hash,Make,Model,LensModel,Flash,DateTime,ISO,Aperture,FocalLength,Width,Height,ExposureTime,Sharpness,Type,Dir
888aff8b9336c2d5839fac73fe251b61,Apple,iPhone 5,,,2012:10:03 00:40:00,3200,,413/100,3264,2448,1/15,,1,2012/10/03/IMG_1941 (1).JPG
88905f48b301b70cfd048da465a9ef70,,,,,,,,,,,,,1,2018/06/11/IMG_1900.jpg
88a45868f584283acad831cc2a1d6434,,,,,,,,,,,,,1,2018/06/11/Fujifilm_FinePix_E500.jpg
88afe89b66f7adea42bee001ffb83fa7,,,,,,,,,,,,,1,2018/06/11/45-gps_ifd.jpg
88ba09085ba69048b03d830496f703c1,,,,,,,,,,,,,1,2018/06/11/Panasonic_DMC-FZ30.jpg
88bdbbb5f9be00fb4003b20ca7346629,,,,,,,,,,,,,1,2018/06/11/IMG_1120.JPG
88c838a11e377a122dea118f3dc7cf1b,,,,,,,,,,,,,1,2018/06/11/IMG_1072.JPG
88cf70e5da54c9ea627bc59f56e9274d,,,,,,,,,,,,,1,2018/06/11/2012-04-23 17.44.12.png
88d6fb8ece3c31f206db576326b03711,Apple,iPhone 5,,,2012:09:22 13:45:04,400,,413/100,3264,2448,1/20,,1,2012/09/22/IMG_1808.jpg
88dec3762d2ce2d544ee167a34e315ef,,,,,,,,,,,,,1,2018/06/11/IMG_1155.JPG
88e001f537a53aa473d6ca1984d984f6,Apple,iPhone 4,,,2012:04:20 18:06:25,1000,,77/20,2592,1936,1/15,,1,2012/04/20/IMG_1138.JPG
8906f3b362e75948e524f7580e3c1d2b,,,,,,,,,,,,,1,2018/06/11/IMG_1933.jpg
8936faa7705e9b6cd4bd7fb77ce47b9e,Apple,iPhone 4,,,2012:09:13 14:24:53,80,,77/20,2592,1936,1/838,Hard,1,2012/09/13/2012-09-13 14.24.53.jpg
893e28aed5cae9c39b6b6e1e2fb24867,,,,,,,,,,,,,1,2018/06/11/IMG_1838.jpg
89479f580806bc537e3a7fcca7cc2a7d,,,,,,,,,,,,,1,2018/06/11/rainy-day-late-october-yosemite-valley-21.jpg
894fca254429dd64b0b3efbe7becd534,,,,,,,,,,,,,1,2018/06/11/IMG_1165.JPG
89514979a2d377a8924d68fd8c188c86,,,,,,,,,,,,,1,2018/06/11/olympus-c960.jpg
89532fb35eef271210781ce32c24f559,,,,,,,,,,,,,1,2018/06/11/IMG_1824.jpg
8957ee55508999447e5546ccd1a617d9,,,,,,,,,,,,,1,2018/06/11/DSCN0021.jpg
896161b06583d9ddca3e17a23e314248,Apple,iPhone 5,,,2012:09:26 19:03:18,64,,413/100,3264,2448,1/40,,1,2012/09/26/IMG_1888 (1).JPG
8964642311d9ce6701becbf457d40bb7,,,,,,,,,,,,,1,2018/06/11/mojave_dynamic_51.jpeg
8977d79969fec187db7e670a601cf87f,,,,,,,,,,,,,1,2018/06/11/IMG_1773.jpg
897ff648df337f9c97b8337eee6c7a58,Apple,iPhone 4,,,2012:09:15 18:27:18,80,,77/20,2592,1936,1/4309,Hard,1,2012/09/15/IMG_1744.jpg
898ec40abad2fc1d36269a1e8d00fe25,Apple,iPhone 4,,,2012:08:12 02:07:37,200,,77/20,2592,1936,1/15,Hard,1,2012/08/12/IMG_1599 (1).JPG
8990cfbc8d1f4f0c4a830d7938162e93,Apple,iPhone 5,,,2012:09:21 13:49:05,800,,413/100,3264,2448,1/15,,1,2012/09/21/2012-09-21 13.49.05.jpg
8994f6c3d19e713b3636b2021d896d9c,,,,,,,,,,,,,1,2018/06/11/2012-04-09 06.59.15.png
89977503b8c00edeb06debaa06bede03,,,,,,,,,,,,,1,2018/06/11/IMG_1837.jpg
89a4350871d5f12cf29b299a71780d1b,,,,,,,,,,,,,1,2018/06/11/2012-09-23 18.43.24.jpg
89a45db050d64460de14995a0dc0f48c,,,,,,,,,,,,,1,2018/06/11/IMG_1066.JPG
89abdd85d29f107f3b13890330d5ff21,,,,,,,,,,,,,1,2018/06/11/IMG_1185 (1).JPG
89b05cc0693396e24d70487e1f495a9a,,,,,,,,,,,,,1,2018/06/11/IMG_1796.JPG
89cd8c73f875b6fad6c65819637da3e0,,,,,,,,,,,,,1,2018/06/11/IMG_1599 (1).JPG
89dfef80e08020c4c473d9e56ce47761,,,,,,,,,,,,,1,2018/06/11/landscape_1.jpg
89e6b5eb3817d6c92229eb45ded839a6,Apple,iPhone 5,,,2012:09:22 03:08:47,50,,413/100,3264,2448,1/70,,1,2012/09/22/IMG_1798.jpg
89e6fe99e7da3734b37fdb8ae572fe5f,Apple,iPhone 5,,,2012:10:01 23:14:43,3200,,413/100,2448,3264,1/15,,1,2012/10/01/2012-10-01 23.14.43.jpg
89e983cd4f502f15f0b350bcdea2f20e,,,,,,,,,,,,,1,2018/06/11/IMG_1738.jpg
89f1e5dc2e68a94e114dcad00a126228,,,,,,,,,,,,,1,2018/06/11/2012-04-08 15.24.26.jpg
8a28a918632f68b674a45a6bfb825179,,,,,,,,,,,,,1,2018/06/11/2012-04-21 17.52.09 HDR.jpg
8a375d389d13674894ecaadd1e6b839b,Apple,iPhone 5,,,2012:10:01 18:02:15,400,,413/100,2448,3264,1/17,,1,2012/10/01/2012-10-01 18.02.15.jpg
8a489c851ce5971ad1aebc498c3c8898,Apple,iPhone 4,,,2012:04:20 18:06:24,1000,,77/20,1936,2592,1/15,Soft,1,2012/04/20/2012-04-20 18.06.24.jpg
8a531acf2d3f1e5b6ad370de9ca1a2f1,,,,,,,,,,,,,1,2018/06/11/IMG_1627.JPG
8a68a2b3e75d49a7640c4d9cd50bd1a5,,,,,,,,,,,,,1,2018/06/11/Portrait_8.jpg
8a726e6f493e466ceed8ecad7b8ab0ae,Apple,iPhone 4,,,2012:05:10 23:03:18,250,,77/20,2592,1936,1/15,Hard,1,2012/05/10/IMG_1282.JPG
8a7826c177c9d7b9ef1739d8f71ec248,,,,,,,,,,,,,1,2018/06/11/IMG_1536.jpg
8aad5c9c565b92d3921a6debdec52d58,Apple,iPhone 5,,,2013:01:28 20:06:39,800,,413/100,3264,2448,1/15,,1,2013/01/28/IMG_1760 (1).jpg
8aadfb301b5cd6e6fd47b022c66bfc56,,,,,,,,,,,,,1,2018/06/11/IMG_1570.jpg
8abd3d6f76f32262a01a69811ea98eb6,,,,,,,,,,,,,1,2018/06/11/2012-09-22 13.45.20 HDR.jpg
8ac0bf024f16b58901e7fa9e0d5b3e8d,,,,,,,,,,,,,1,2018/06/11/IMG_1640.JPG
8ac2dbcce78737097f05a4e145054a27,,,,,,,,,,,,,1,2018/06/11/2012-09-22 20.29.01.jpg
8acf5d9a14d21f4a098cbdfcb8114c7a,,,,,,,,,,,,,1,2018/06/11/IMG_1425.JPG
8ad6bf8828327e6f2f2fa859e3ff7bf9,,,,,,,,,,,,,1,2018/06/11/IMG_1083.JPG
8adbd92660c330228475c05c077629e3,,,,,,,,,,,,,1,2018/06/11/DSCN0038.jpg
8adf50376dcfceed3277b40db8552a68,Apple,iPhone 4,,,2012:04:05 18:59:56,125,,77/20,2592,1936,1/120,Hard,1,2012/04/05/IMG_1076.JPG
8ae7d9919b33910b0effa1d61af50d92,,,,,,,,,,,,,1,2018/06/11/IMG_1477.JPG
8af343bd6e9450a7435d55d2e0776371,,,,,,,,,,,,,1,2018/06/11/2012-04-05 18.16.23.png
8b08124ac67fe83ad7304e40e88b2a87,Apple,iPhone 5,,,2012:09:23 18:43:24,50,,413/100,3264,2448,1/188,,1,2012/09/23/IMG_1846.jpg
8b1e942df0c1718a62e74886ad4fb490,,,,,,,,,,,,,1,2018/06/11/IMG_1345.JPG
8b348e114e97589fbd959152bf3fc174,,,,,,,,,,,,,1,2018/06/11/IMG_1945.jpg
8b3dfffc045aaa88d549df20a65243b2,,,,,,,,,,,,,1,2018/06/11/IMG_1944 (1).JPG
8b50f876f79c7edef81055260d2e8370,,,,,,,,,,,,,1,2018/06/11/IMG_0009 (1).JPG
8b5c9b8ae6f952f63bc3d62addb56ce1,,,,,,,,,,,,,1,2018/06/11/2012-04-21 12.16.03.png
8b7f03576823794529373651a009dba1,,,,,,,,,,,,,1,2018/06/11/45-gps_ifd.jpg
8b7f8633a67de2578196c196f15820c9,Apple,iPhone 5,,,2013:01:28 20:09:56,50,,413/100,2448,3264,1/951,,1,2013/01/28/IMG_1947.jpg
8b86dd36ff39ecbf629ce382a2a83005,Apple,iPhone 5,,,2012:10:02 22:36:05,500,,413/100,3264,2448,1/15,,1,2012/10/02/IMG_1935.JPG
8b885e4e3f90dbe3998e062fe5e00a17,,,,,,,,,,,,,1,2018/06/11/2012-05-23 17.43.32.jpg
8b9ca23a79b1559568b2fbc55123b456,,,,,,,,,,,,,1,2018/06/11/IMG_1621.JPG
8b9d095cd6ab59e83f7d9096ec54a011,,,,,,,,,,,,,1,2018/06/11/IMG_1871.jpg
8ba18285f59d72d10fe6097195cf3a96,,,,,,,,,,,,,1,2018/06/11/2012-09-23 18.42.04 HDR (1).jpg
8bb1bfd714f160b91399ca03da02f7f2,,,,,,,,,,,,,1,2018/06/11/IMG_1771 (1).JPG
8bc6fc92d9832af1e8814163c3763ef8,,,,,,,,,,,,,1,2018/06/11/IMG_1794 (1).jpg
8bd60d7863af8719bdfc757b8e5c761e,Apple,iPhone 4,,,2012:07:19 15:56:30,80,,77/20,2592,1936,1/815,Hard,1,2012/07/19/2012-07-19 15.56.30.jpg
8be88cb2a6615130bb62951bbf78a412,,,,,,,,,,,,,1,2018/06/11/2012-04-05 11.23.20.png
8bec074cae044f4e092fa14969125c2e,,,,,,,,,,,,,1,2018/06/11/Landscape_2.jpg
8c0c96f9c4ffde1e29d97dba71da4d25,,,,,,,,,,,,,1,2018/06/11/2012-10-01 23.14.43.jpg
8c2680651b5fb1f163a87d6d01fcee03,,,,,,,,,,,,,1,2018/06/11/IMG_1819 (1).JPG
8c3b806889f91fa2711d21591b68120f,,,,,,,,,,,,,1,2018/06/11/2012-09-23 18.43.08 (1).jpg
8c42c641bac610b20860ba13c791e7d4,,,,,,,,,,,,,1,2018/06/11/IMG_1117 (1).JPG
8c434ec4f1b2203488e72c753e391893,,,,,,,,,,,,,1,2018/06/11/2012-10-03 12.49.06.jpg
8c5ff29f06933cb32252ebb339dc2490,Apple,iPhone 5,,,2012:09:21 13:49:06,800,,413/100,3264,2448,1/15,,1,2012/09/21/IMG_1761.JPG
8c786a22ceb12e68a8827ec63329ee77,,,,,,,,,,,,,1,2018/06/11/IMG_1615.jpg
8c86e9ef10e5b51c2ca61054dd86e48d,,,,,,,,,,,,,1,2018/06/11/DSCN0010.jpg
8c916671140dda83bc1bc1286ae0956d,Apple,iPhone 4,,,2012:08:26 00:53:51,80,,77/20,2592,1936,1/15,Hard,1,2012/08/26/IMG_1676.jpg
8c996c75d3fccb2d7d9a8fe1fead75ee,,,,,,,,,,,,,1,2018/06/11/IMG_1850.jpg
8caa4b7f8b4a91dc7527c7f8519ce653,,,,,,,,,,,,,1,2018/06/11/IMG_1843.jpg
8cc9c0e0e41633f8d8f717e62fad498e,,,,,,,,,,,,,1,2018/06/11/portrait_1.jpg
8cd721ff439b3416909df1e13df3b306,,,,,,,,,,,,,1,2018/06/11/IMG_0009 (1).JPG
8d231059fe635782f1a37bf7c95c9b7c,,,,,,,,,,,,,1,2018/06/11/2012-10-01 22.18.15 HDR.jpg
8d2a4559f159605b1630aaba458511fc,,,,,,,,,,,,,1,2018/06/11/phone background.jpg
8d311f99ca13401818f115e1a7969495,Apple,iPhone 4,,,2012:04:11 15:23:10,80,,77/20,2592,1936,1/24,Hard,1,2012/04/11/IMG_1099.JPG
8d361396e9f43fbdf6c441df7b201e56,NIKON CORPORATION,NIKON D60,,,2012:08:06 06:48:13,1600,21/5,26,3872,2592,1/8,Normal,1,2012/08/06/DSC_0008_2.JPG
8d3740874adc389be8b8c4a2fa5fb79c,,,,,,,,,,,,,1,2018/06/11/IMG_1101.JPG
8d3cb7ac88f49031fde83ea35725a649,Apple,iPhone 5,,,2012:09:25 21:45:37,400,,413/100,3264,2448,1/15,,1,2012/09/25/2012-09-25 21.45.37 (1).jpg
8d3f08e61191b0834ec2372feadfae7f,,,,,,,,,,,,,1,2018/06/11/Samsung_Digimax_i50_MP3.jpg
8d3f18e896030c9b48207ebabc1acff6,Apple,iPhone 4,,,2012:07:10 16:58:52,80,,77/20,2592,1936,1/17,Hard,1,2012/07/10/IMG_1471.JPG
8d457ee98007c06d06cfb3db27482d34,,,,,,,,,,,,,1,2018/06/11/IMG_1761 (1).jpg
8d53bc220ab0ae1b6f7d7f0bb803601c,Apple,iPhone 5,,,2012:10:02 23:32:45,320,,413/100,3264,2448,1/20,,1,2012/10/02/2012-10-02 23.32.45 HDR.jpg
8d5711830f60bc62142be9a8320a17d7,Apple,iPhone 5,,,2012:10:02 22:33:45,800,,413/100,3264,2448,1/15,,1,2012/10/02/2012-10-02 22.33.45.jpg
8d577545c51e42f9605f5e19466f8fd9,,,,,,,,,,,,,1,2018/06/11/IMG_1870.jpg
8d610b8cc2cb413a0d3b3ad584aab315,,,,,,,,,,,,,1,2018/06/11/2012-04-09 21.53.55 HDR.jpg
8d64a7f55eff72bd29120f4d8c2eafb8,,,,,,,,,,,,,1,2018/06/11/IMG_1537 (1).JPG
8d64f2d0c214807cbdf8cedc597438d1,,,,,,,,,,,,,1,2018/06/11/2012-04-21 11.15.23 HDR.jpg
8d6ffbd47cdb6920e554d1d025daf686,,,,,,,,,,,,,1,2018/06/11/image01980.jpg
8d79e50a34bb42d31f9b934f04ae310f,,,,,,,,,,,,,1,2018/06/11/2012-09-21 21.31.42.jpg
8d7d2ca450e4790695f261e1207bf43b,,,,,,,,,,,,,1,2018/06/11/2012-06-10 21.18.59.jpg
8d88de52f1fcb2f94af94d7c38869c47,,,,,,,,,,,,,1,2018/06/11/IMG_1433.JPG
8dc5eab8e6310815e0ea24a46adb7266,,,,,,,,,,,,,1,2018/06/11/IMG_1913.jpg
8dcc6a9175d63324c50233bff4cbcc23,,,,,,,,,,,,,1,2018/06/11/IMG_1082.JPG
8dd0fd879aa605c6f02287d716f6d211,,,,,,,,,,,,,1,2018/06/11/2012-09-21 13.48.55 HDR.jpg
8dd7d09d4fa7e40691a86599c8e59a86,,,,,,,,,,,,,1,2018/06/11/DSC_0226.JPG
8dfdb2eca53585a5a600287581099fd0,,,,,,,,,,,,,1,2018/06/11/2012-09-21 22.19.30.jpg
8e0980dd326ca1c27cc8c359cd3ec4af,,,,,,,,,,,,,1,2018/06/11/IMG_1290.JPG
8e103353e0572cc7bde0fb07b6102b0e,,,,,,,,,,,,,1,2018/06/11/2012-10-02 00.27.09.jpg
8e16f5b09ad22eb0d24f918c3dd50e66,Apple,iPhone 4,,,2012:04:21 11:15:23,1000,,77/20,2592,1936,1/17,,1,2012/04/21/2012-04-21 11.15.23 HDR.jpg
8e1de5fd89efd87cac40c06aa5989696,,,,,,,,,,,,,1,2018/06/11/2012-06-09 21.31.12 HDR.jpg
8e25644fc4b07271184289a8425d1b38,,,,,,,,,,,,,1,2018/06/11/IMG_1905.jpg
8e3ef506c413cb51f5f3df5dee66a9a6,,,,,,,,,,,,,1,2018/06/11/DSC_0227.JPG
8e41b8ed9f9643cf4c91a9d6bcc05844,,,,,,,,,,,,,1,2018/06/11/2012-04-09 19.55.31.jpg
8e58b9239b4f722ff6919903b0b96c24,,,,,,,,,,,,,1,2018/06/11/2012-07-24 14.29.01 HDR.jpg
8e5a2344aeea8d9910c417c7af68cd4c,,,,,,,,,,,,,1,2018/06/11/2012-10-02 22.45.51.jpg
8e5ec43929c2b92c7892bb86dd535cb2,,,,,,,,,,,,,1,2018/06/11/IMG_1911.jpg
8e7c8f60d1362df1cf95f63ccc24859b,,,,,,,,,,,,,1,2018/06/11/landscape_3.jpg
8e7f10fdf6c7c04cf8ba221dbbc03df1,Apple,iPhone 4,,,2012:06:11 19:47:00,125,,77/20,2592,1936,1/15,Hard,1,2012/06/11/2012-06-11 19.47.00.jpg
8e8ce7d86568ac573386ddc3e4c85e8d,,,,,,,,,,,,,1,2018/06/11/IMG_1568.jpg
8eb8ed164bb7ebea064704c6d47705a5,,,,,,,,,,,,,1,2018/06/11/IMG_1865 (1).jpg
8ec8c0b74293ac8ac5ed0c85d4732b1a,Apple,iPhone 4,,,2012:05:23 17:46:09,80,,77/20,1936,2592,1/245,,1,2012/05/23/2012-05-23 17.46.09 HDR.jpg
8ed8761c22beb61fca5c7c7753681c9e,,,,,,,,,,,,,1,2018/06/11/kodak-dc240.jpg
8eecb7e60c78ed51037efc8253d6770a,,,,,,,,,,,,,1,2018/06/11/2012-09-21 17.03.33.png
8ef83f00489101d868997e01c8e1c840,,,,,,,,,,,,,1,2018/06/11/IMG_1306.JPG
8efd3d993ff86d87600e4a9d56a121e4,,,,,,,,,,,,,1,2018/06/11/2012-09-22 20.29.02 HDR.jpg
8f2811c64d9d98abe9bdc4143cdea2bc,,,,,,,,,,,,,1,2018/06/11/2012-04-25 01.57.40.jpg
8f300033ae20d8af40a8eab1e0eba5bb,,,,,,,,,,,,,1,2018/06/11/IMG_1449.JPG
8f345c968ca5fc7d5f46326676753e8a,,,,,,,,,,,,,1,2018/06/11/IMG_1236.JPG
8f37ee7267496c531300efbd06a6d356,,,,,,,,,,,,,1,2018/06/11/2012-09-23 21.00.22 HDR.jpg
8f431dd027c8a1aa1ee673ca02920cab,Apple,iPhone 4,,,2012:04:11 14:10:12,80,,77/20,2592,1936,1/30,Hard,1,2012/04/11/IMG_1094.JPG
8f4545dcd0af45490d8e1bbc9cdf197f,,,,,,,,,,,,,1,2018/06/11/IMG_1906 (1).jpg
8f52a945620bfab1a9744e11a032166f,,,,,,,,,,,,,1,2018/06/11/IMG_1841.jpg
8f57d0ccf6ec33cb44573ffc3e50df8c,Apple,iPhone 5,,,2013:01:28 20:06:36,800,,413/100,2448,3264,1/15,,1,2013/01/28/IMG_1763.jpg
8f69aed29cd88fe1d98fc654b1dad921,,,,,,,,,,,,,1,2018/06/11/IMG_1352.JPG
8f6a75df7be49b6b5435d0abf022011c,,,,,,,,,,,,,1,2018/06/11/Canon_40D_photoshop_import.jpg
8f705a73ba4aef093f2069d3ca59a716,Apple,iPhone 5,,,2012:09:21 14:27:26,800,,413/100,3264,2448,1/15,,1,2012/09/21/IMG_1762.JPG
8fa25572e7341956ca0d8cb47e5bd20a,Apple,iPhone 4,,,2012:04:14 10:51:21,500,,77/20,1936,2592,1/15,,1,2012/04/14/2012-04-14 10.51.21 HDR.jpg
8fa687db7e79f6b7ad900d2ecf032d48,,,,,,,,,,,,,1,2018/06/11/Landscape_7.jpg
8fa93799d3ac7337d3ee7da098a8e678,,,,,,,,,,,,,1,2018/06/11/2012-09-21 14.57.41 HDR.jpg
8faf2829390329d38333d0d76d631ce5,,,,,,,,,,,,,1,2018/06/11/IMG_1447.JPG
8fc4682d6dfc5d150ff75df4402b6840,,,,,,,,,,,,,1,2018/06/11/2012-06-20 23.56.16.jpg
8fc6ad3597b4fe56e98dad1a13d8c0ae,Apple,iPhone 4,,,2012:08:01 16:16:52,80,,77/20,2592,1936,1/1160,Hard,1,2012/08/01/2012-08-01 16.16.52.jpg
8fd8b6172145f4e794e819783a02e261,,,,,,,,,,,,,1,2018/06/11/IMG_1762.JPG
8fdacb20ee87d71a899279d95e8c0252,,,,,,,,,,,,,1,2018/06/11/IMG_1814 (1).JPG
8fe9711a756463690e34a2f9d788a0ec,,,,,,,,,,,,,1,2018/06/11/IMG_1877.jpg
8ff46a671504d2d77df98c72f2acf48a,FUJIFILM,FinePix E500   ,,,2008:07:31 16:49:10,100,31/10,47/10,59,100,1/80,Normal,1,2008/07/31/Fujifilm_FinePix_E500.jpg
900cbc000ee39d005747c7f5652c741a,,,,,,,,,,,,,1,2018/06/11/2012-05-25 20.20.36.jpg
90141a1ab72e0d1cfcce486344611b41,Apple,iPhone 5,,,2012:09:23 21:00:20,800,,413/100,3264,2448,1/15,,1,2012/09/23/IMG_1873.jpg
9022ddcdd1d70964227d8f41532c366d,,,,,,,,,,,,,1,2018/06/11/2012-10-02 23.32.45 HDR.jpg
9025b0f8b3db0a172370e1b9e7128d5d,Apple,iPhone 4,,,2012:04:18 02:59:34,1000,,77/20,1936,2592,1/15,,1,2012/04/18/2012-04-18 02.59.34 HDR.jpg
9028cff2f78a5c35e8dddcf0a95cf91e,Apple,iPhone 4,,,2012:06:22 18:53:37,200,,77/20,2592,1936,1/15,Hard,1,2012/06/22/IMG_1430.JPG
902af91d0cef3ae860818f37ce4c78de,,,,,,,,,,,,,1,2018/06/11/IMG_0010 (1).jpg
902c163e226ba5a26da996f48f479666,,,,,,,,,,,,,1,2018/06/11/IMG_1938.jpg
9054f6f8fd2d51c51ef780e1bfa71552,Canon,Canon DIGITAL IXUS 40,,,2008:08:31 10:41:19,,95/32,29/5,1704,2272,1/640,,1,2008/08/31/28-hex_value.jpg
905d2d13f6dc4cdfda96cd6fad28467d,,,,,,,,,,,,,1,2018/06/11/IMG_1335.JPG
906378a3a3e60d23b9330486308096fe,,,,,,,,,1936,2592,,,1,2018/06/11/2012-06-20 23.56.16.jpg
90848e1352a86c593ed8b05f9cb9df6d,,,,,,,,,,,,,1,2018/06/11/IMG_1343.JPG
908809ec48ffe2e3f3fa2e6380030155,,,,,,,,,,,,,1,2018/06/11/IMG_1485.jpg
90936313c4ef177efa3655ff9a7a4611,,,,,,,,,,,,,1,2018/06/10/mojave_dynamic_61.jpeg
90994904eef4bb509f0c02a3d172923e,,,,,,,,,,,,,1,2018/06/11/2012-04-09 17.52.31 HDR.jpg
90b38073448719585bc56ca1a0959efa,,,,,,,,,,,,,1,2018/06/11/waterfalls-yosemite-spring-2017.jpg
90ba57804b323a261433cbdba1219dfc,,,,,,,,,,,,,1,2018/06/11/2012-10-01 22.18.15 HDR.jpg
90bf953405791c741f3a4d4bd7b7098c,Apple,iPhone 5,,,2012:09:23 21:00:22,800,,413/100,3264,2448,1/15,,1,2012/09/23/2012-09-23 21.00.22 HDR.jpg
90d69d4d07e7ce29f6a4dd4005f791d1,,,,,,,,,,,,,2,2018/06/11/2012-05-05 21.14.43.mov
90dcc26d87c022730c0fd0127d764124,,,,,,,,,,,,,1,2018/06/11/Landscape_3.jpg
90ed8d2ff7ade1b804ae6943fd142944,,,,,,,,,,,,,1,2018/06/11/2012-10-01 22.18.14.jpg
90f70da062c8135a83c46a49cbe88a3f,,,,,,,,,,,,,1,2018/06/11/IMG_1796 (1).jpg
9106cc70345603d7e5ba83fbf8644c5d,,,,,,,,,,,,,1,2018/06/11/no_exif.jpg
9116ecd998b1c4e6d097bac4274acfd6,,,,,,,,,,,,,1,2018/06/11/Portrait_7.jpg
9121b14e97b2503681cc076d364e4b31,,,,,,,,,,,,,1,2018/06/11/baseball.png
913abeb6fd589f17444ab65ab6d5c070,,,,,,,,,,,,,1,2018/06/11/IMG_1096.JPG
91521f3c066bdac807bf64322690580d,Apple,iPhone 5,,,2012:09:22 13:45:33,640,,413/100,3264,2448,1/15,,1,2012/09/22/IMG_1812.JPG
91552e1241388a24af25748a32ef7113,,,,,,,,,,,,,1,2018/06/11/2012-04-17 21.53.23.jpg
916b3194f3d2d9caf92f7c2a6b270f3d,,,,,,,,,,,,,1,2018/06/11/canon-ixus.jpg
917ac7a14331c6c0ba901ceaf926a5c8,,,,,,,,,,,,,1,2018/06/11/pearlPhoto.JPG
918201e5fd4361c30eab884af0fd101b,,,,,,,,,,,,,1,2018/06/11/IMG_0027.PNG
91a39692cdc81e72fb2dcdb191e21cbd,,,,,,,,,,,,,1,2018/06/11/IMG_1537 (1).JPG
91af45c5bb93366761906e6ad45f127e,Canon,Canon PowerShot SX60 HS,,,2015:02:26 04:20:03,800,159/32,24005/421,2048,1536,1/60,,1,2015/02/26/canon_hdr_NO.jpg
91b7ea1c8c162d6d76975c771891ed1d,,,,,,,,,,,,,1,2018/06/11/IMG_1539 (1).jpg
91e72f96af4e6ecce17b9e4c6ec9de52,,,,,,,,,,,,,1,2018/06/11/2012-06-11 19.47.00.jpg
91eb620bfdd57190de804d6b15e08e56,NIKON CORPORATION,NIKON D70,,,2008:07:31 10:03:44,200,33/10,100,100,66,1/200,,1,2008/07/31/Nikon_D70.jpg
91ef37fc12f34518d1b30972436573a3,,,,,,,,,,,,,1,2018/06/11/2012-05-07 17.36.32.jpg
91f185a4356d1c54061debb2a7f7d56a,,,,,,,,,,,,,1,2018/06/11/IMG_1813 (1).jpg
91f805aabb64a93e26d60324f918e64a,,,,,,,,,,,,,1,2018/06/11/Konica_Minolta_DiMAGE_Z3.jpg
91ff740ce70cae253dce2e73279e0483,Apple,iPhone 4,,,2012:05:23 17:46:28,80,,77/20,2592,1936,1/387,Hard,1,2012/05/23/IMG_1348.JPG
9213aa59cabf9ac96417f1f1af1ccb46,,,,,,,,,,,,,1,2018/06/11/2012-09-21 14.57.41 HDR.jpg
922062bd76d8c33025b8025980a2b3e4,,,,,,,,,,,,,1,2018/06/11/IMG_1614.JPG
9237a82d4ecd4d7a007ee6e4e9878fac,,,,,,,,,,,,,1,2018/06/11/IMG_1919.jpg
923faa4425fd27e3267d61e96a23ec04,,,,,,,,,,,,,1,2018/06/11/IMG_1298.JPG
924947e75ab61468cef689161cae42b9,,,,,,,,,,,,,1,2018/06/11/IMG_1305.JPG
9287e3b04cd60ebd238c4d49d065996a,,,,,,,,,,,,,1,2018/06/11/2012-09-30 21.25.22.jpg
929f481a28cb3d29cdad7b1b984392fe,,,,,,,,,,,,,1,2018/06/11/IMG_1851 (1).jpg
92a14cacf1df94c87e72cd6d44ccf943,,,,,,,,,,,,,1,2018/06/11/IMG_1741 (1).jpg
92b29603343b081d8a9bd9d82988147a,,,,,,,,,,,,,1,2018/06/11/IMG_1483.JPG
92e9d12b3784f1386557c9e3fb47ae1c,EASTMAN KODAK COMPANY,KODAK CX7530 ZOOM DIGITAL CAMERA,,,2008:07:31 10:39:26,,22/5,84/5,"[100, 0]","[78, 0]",1/250,Normal,1,2008/07/31/Kodak_CX7530.jpg
92eb00708d052f9ccbcb07b1caac4664,,,,,,,,,,,,,1,2018/06/11/2012-09-23 18.42.00 HDR.jpg
930ea6b81e4186e5674247cef2899a0c,,,,,,,,,,,,,1,2018/06/11/IMG_1891.jpg
93276b70f0052ea9a72a73ce861a7d2e,,,,,,,,,,,,,1,2018/06/11/2012-05-25 20.45.05.jpg
9330863101b323d6d4d5680efdb6e37e,,,,,,,,,,,,,1,2018/06/11/IMG_1626 (1).jpg
93332cb651e5c6e1b035e3eb3c8e59c1,,,,,,,,,,,,,1,2018/06/11/2012-05-25 20.21.12.jpg
933908821f13888e3e1664e641ae96bd,,,,,,,,,,,,,1,2018/06/11/IMG_1536.jpg
934ace67bb3c5774262ea25b6eb30f11,,,,,,,,,,,,,1,2018/06/11/IMG_1615.jpg
936a1c6e238e85e37c0b5cf0848df50d,,,,,,,,,,,,,1,2018/06/11/2012-08-02 23.14.14.jpg
936a9c53094b710645c6c9fe4670aa96,,,,,,,,,,,,,1,2018/06/11/WWL_(Polaroid)_ION230.jpg
9384f5062a2178241411eb842d1bd519,Apple,iPhone 5,,,2012:09:21 22:19:37,400,,413/100,3264,2448,1/16,,1,2012/09/21/IMG_1795.jpg
93865d33120ae4ffc1f139acd6af0dc6,,,,,,,,,,,,,1,2018/06/11/2012-09-29 19.24.57 (1).jpg
938c42f882d346d0f47609756979d77c,,,,,,,,,,,,,1,2018/06/11/IMG_1359.JPG
939634795cd1ac95e4568b857736904c,Apple,iPhone 4,,,2012:05:23 16:42:10,80,,77/20,2592,1936,1/363,Hard,1,2012/05/23/IMG_1329.JPG
93af1364b6e8389c25e1972b2310c824,,,,,,,,,,,,,1,2018/06/11/IMG_1066.JPG
